id_parlamentar_voz,id_partido,id_tema,faltou,partido_liberou,nao_seguiu,seguiu,aderencia
1204449,36837,3,16,1,2,67,0.9710144927536232
1204540,36815,3,2,15,2,67,0.9710144927536232
1160532,36769,3,37,14,1,34,0.9714285714285714
1178947,36769,3,38,13,1,34,0.9714285714285714
174383,37906,3,42,9,1,34,0.9714285714285714
1204555,36844,3,15,0,2,69,0.971830985915493
1178970,36844,3,14,0,2,70,0.9722222222222221
166828,37903,3,50,0,1,35,0.9722222222222221
1204362,36834,3,7,6,2,71,0.9726027397260275
1204514,36837,3,11,2,2,71,0.9726027397260275
1204419,36833,3,22,27,1,36,0.972972972972973
173433,36844,3,49,0,1,36,0.972972972972973
1141411,36786,3,42,6,1,37,0.9736842105263157
1204374,36837,3,8,2,2,74,0.9736842105263157
1204429,36832,3,8,2,2,74,0.9736842105263157
1160528,36832,3,7,1,2,76,0.9743589743589743
1178997,36899,3,27,20,1,38,0.9743589743589743
1195866,36763,3,18,29,1,38,0.9743589743589743
1204407,36839,3,8,0,2,76,0.9743589743589743
1204558,36832,3,6,2,2,76,0.9743589743589743
1178863,36763,3,10,15,1,39,0.975
1204388,36837,3,5,1,2,78,0.975
1204482,36833,3,21,25,1,39,0.975
174848,36779,3,33,13,1,39,0.975
1204352,36832,3,3,2,2,79,0.9753086419753086
1204367,36837,3,3,2,2,79,0.9753086419753086
1204542,36832,3,3,2,2,79,0.9753086419753086
1178879,37904,3,32,13,1,40,0.975609756097561
1178966,36835,3,28,17,1,40,0.975609756097561
1204369,36837,3,2,2,2,80,0.975609756097561
1204455,36837,3,2,2,2,80,0.975609756097561
1204512,36837,3,2,2,2,80,0.975609756097561
1204545,36837,3,2,2,2,80,0.975609756097561
1204351,36837,3,2,1,2,81,0.9759036144578314
1204513,36837,3,1,2,2,81,0.9759036144578314
1133439,36786,3,36,8,1,41,0.9761904761904762
1178954,36899,3,26,18,1,41,0.9761904761904762
1178975,36899,3,29,15,1,41,0.9761904761904762
1204574,37906,3,27,17,1,41,0.9761904761904762
1178860,36769,3,26,16,1,43,0.9772727272727273
1160642,37907,3,26,15,1,44,0.9777777777777777
1204381,36769,3,22,19,1,44,0.9777777777777777
192102,36769,3,21,20,1,44,0.9777777777777777
1160758,36835,3,31,9,1,45,0.9782608695652173
1178922,36832,3,39,1,1,45,0.9782608695652173
1204556,37906,3,20,20,1,45,0.9782608695652173
174371,36844,3,40,0,1,45,0.9782608695652173
1204566,37907,3,9,30,1,46,0.9787234042553191
1160645,36835,3,20,17,1,48,0.9795918367346939
1204504,36834,3,34,3,1,48,0.9795918367346939
173943,36779,3,22,15,1,48,0.9795918367346939
1178961,36835,3,16,20,1,49,0.98
1204494,37907,3,5,31,1,49,0.98
192346,36837,3,35,1,1,49,0.98
1160632,37904,3,25,10,1,50,0.9803921568627451
1179587,36837,3,34,1,1,50,0.9803921568627451
1204377,37905,3,22,13,1,50,0.9803921568627451
174398,36844,3,35,0,1,50,0.9803921568627451
174784,36839,3,35,0,1,50,0.9803921568627451
1141488,36844,3,34,0,1,51,0.9807692307692306
174090,37903,3,33,1,1,51,0.9807692307692306
1204355,37905,3,12,20,1,53,0.9814814814814815
1160545,36769,3,11,20,1,54,0.9818181818181819
1204464,36839,3,31,0,1,54,0.9818181818181819
174471,36834,3,28,3,1,54,0.9818181818181819
1204433,37905,3,21,9,1,55,0.9821428571428571
1205865,36834,3,26,4,1,55,0.9821428571428571
192776,36834,3,25,5,1,55,0.9821428571428571
1160673,37906,3,11,18,1,56,0.9824561403508771
1204453,36844,3,29,0,1,56,0.9824561403508771
173801,36779,3,14,15,1,56,0.9824561403508771
1143084,37904,3,13,15,1,57,0.9827586206896551
1139285,36832,3,25,2,1,58,0.9830508474576272
181055,36779,3,12,15,1,58,0.9830508474576272
1205863,36837,3,14,2,1,59,0.9833333333333333
174161,36844,3,26,0,1,59,0.9833333333333333
1204372,36815,3,8,16,1,61,0.9838709677419355
1204432,37904,3,8,0,1,61,0.9838709677419355
1204409,36835,3,1,21,1,63,0.984375
1207309,36837,3,11,1,1,63,0.984375
1204491,36815,3,7,14,1,64,0.9846153846153847
1152610,36815,3,4,16,1,65,0.9848484848484849
1160556,36844,3,19,0,1,66,0.9850746268656717
1204415,36837,3,17,2,1,66,0.9850746268656717
1204416,36837,3,17,1,1,67,0.9852941176470589
1204356,36815,3,1,16,1,68,0.9855072463768118
1204398,36837,3,13,2,1,70,0.9859154929577465
1204420,36837,3,13,1,1,71,0.9861111111111112
1204569,36837,3,11,2,1,72,0.9863013698630136
1204378,36837,3,11,1,1,73,0.9864864864864864
1204411,36837,3,10,2,1,73,0.9864864864864864
1204446,36837,3,9,1,1,75,0.9868421052631579
1204452,36837,3,8,2,1,75,0.9868421052631579
1204565,36837,3,8,2,1,75,0.9868421052631579
176874,36839,3,10,0,1,75,0.9868421052631579
1204442,36837,3,6,2,1,77,0.9871794871794873
1204520,36837,3,7,1,1,77,0.9871794871794873
1204444,36837,3,6,1,1,78,0.9873417721518988
1204490,36837,3,5,2,1,78,0.9873417721518988
1204521,36837,3,5,2,1,78,0.9873417721518988
1204376,36837,3,6,0,1,79,0.9875
1204460,36837,3,4,2,1,79,0.9875
1204462,36837,3,4,2,1,79,0.9875
1196358,36837,3,2,2,1,81,0.9878048780487805
1152605,36839,3,3,0,1,82,0.9879518072289156
1107283,36844,3,74,0,0,12,1
1122158,36769,3,45,18,0,23,1
1134812,36839,3,14,0,0,72,1
1137070,37906,3,45,13,0,28,1
1141401,36899,3,21,1,0,5,1
1141431,36769,3,30,18,0,38,1
1141434,36899,3,27,19,0,40,1
1141516,36835,3,34,12,0,40,1
1141555,36815,3,28,12,0,46,1
1150418,36815,3,19,13,0,54,1
1154178,36815,3,23,15,0,48,1
1156190,37901,3,4,7,0,75,1
1159237,36844,3,71,0,0,15,1
1160511,36832,3,26,0,0,60,1
1160531,36815,3,54,7,0,25,1
1160541,37903,3,43,1,0,42,1
1160570,37903,3,37,1,0,48,1
1160591,37906,3,73,0,0,13,1
1160641,36779,3,27,14,0,45,1
1160665,37904,3,45,12,0,29,1
1160669,37904,3,40,14,0,32,1
1164359,36837,3,50,0,0,36,1
1171623,36899,3,11,20,0,55,1
1178832,36851,3,41,14,0,31,1
1178836,36769,3,14,18,0,54,1
1178854,36769,3,68,7,0,11,1
1178863,36762,3,4,12,0,5,1
1178876,36835,3,16,19,0,51,1
1178901,36769,3,4,0,0,6,1
1178916,37905,3,27,14,0,45,1
1178924,37906,3,0,20,0,1,1
1178930,36834,3,20,6,0,60,1
1178933,36899,3,12,18,0,56,1
1178945,36815,3,27,16,0,43,1
1178946,37906,3,80,1,0,5,1
1178972,37905,3,44,0,0,42,1
1178990,36835,3,17,19,0,50,1
1179000,36837,3,3,0,0,7,1
1204358,36835,3,19,19,0,48,1
1204365,37901,3,6,7,0,73,1
1204368,36837,3,27,1,0,58,1
1204375,36898,3,34,22,0,30,1
1204382,36837,3,6,1,0,79,1
1204396,36834,3,21,4,0,61,1
1204408,37904,3,15,15,0,56,1
1204413,37907,3,8,1,0,12,1
1204413,36824,3,9,51,0,5,1
1204423,36833,3,25,23,0,38,1
1204434,37904,3,12,16,0,58,1
1204441,36833,3,15,27,0,44,1
1204457,36769,3,11,20,0,55,1
1204458,36837,3,8,2,0,76,1
1204461,37901,3,8,4,0,74,1
1204468,36886,3,21,34,0,31,1
1204473,36837,3,46,2,0,38,1
1204475,37904,3,11,16,0,59,1
1204484,36837,3,10,2,0,74,1
1204498,36769,3,15,15,0,56,1
1204501,36844,3,51,0,0,35,1
1204502,36837,3,11,2,0,73,1
1204506,36815,3,53,11,0,22,1
1204507,36837,3,14,2,0,70,1
1204509,36839,3,21,0,0,65,1
1204516,37901,3,9,6,0,71,1
1204519,37901,3,2,6,0,78,1
1204523,37901,3,3,7,0,76,1
1204527,36769,3,42,12,0,32,1
1204528,37901,3,3,6,0,77,1
1204532,37901,3,0,7,0,79,1
1204548,36837,3,20,1,0,65,1
1204551,37904,3,16,15,0,55,1
1204552,36801,3,2,71,0,13,1
1204563,37906,3,25,17,0,44,1
1204564,36793,3,35,42,0,9,1
1204570,37906,3,0,0,0,10,1
173808,36834,3,6,0,0,10,1
174043,37906,3,62,11,0,13,1
174057,36779,3,16,15,0,55,1
174060,36779,3,35,16,0,35,1
174158,36786,3,63,2,0,21,1
174270,36833,3,20,28,0,38,1
174317,36834,3,24,4,0,58,1
174319,36845,3,4,1,0,8,1
174366,36815,3,67,9,0,10,1
174399,36769,3,7,0,0,3,1
174478,36837,3,76,1,0,9,1
174537,37903,3,59,1,0,26,1
174554,37906,3,31,13,0,42,1
174646,36835,3,58,7,0,21,1
174655,36835,3,38,18,0,30,1
174693,36769,3,74,8,0,4,1
198057,36815,3,11,13,0,62,1
174141,0,3,16,0,0,0,-1
1107283,0,3,74,0,12,0,0
1178887,0,3,3,7,6,0,0
1178866,0,3,61,5,19,1,0.05
1160592,0,3,57,10,18,1,0.05263157894736842
1139285,0,3,25,11,46,4,0.08
1204464,0,3,31,13,38,4,0.09523809523809523
174400,0,3,62,3,19,2,0.09523809523809523
1204486,0,3,19,8,9,1,0.1
1160641,0,3,27,14,40,5,0.1111111111111111
1178922,0,3,39,11,32,4,0.1111111111111111
1204558,0,3,6,17,56,7,0.1111111111111111
1188097,0,3,11,7,30,4,0.1176470588235294
1141488,0,3,34,10,37,5,0.11904761904761903
174060,0,3,35,12,34,5,0.1282051282051282
1178964,0,3,28,12,40,6,0.13043478260869565
1204533,0,3,19,15,45,7,0.1346153846153846
1160528,0,3,7,14,56,9,0.13846153846153847
1204428,0,3,57,8,18,3,0.14285714285714285
1160604,0,3,28,10,41,7,0.14583333333333334
1178857,0,3,20,12,46,8,0.14814814814814814
1160569,0,3,36,10,34,6,0.15
1205548,0,3,33,13,34,6,0.15
1204352,0,3,3,17,56,10,0.15151515151515152
1160538,0,3,32,9,38,7,0.15555555555555556
1178873,0,3,17,12,48,9,0.15789473684210525
174439,0,3,20,16,42,8,0.16
1204483,0,3,8,16,52,10,0.16129032258064516
173482,0,3,29,8,41,8,0.163265306122449
1178986,0,3,19,12,46,9,0.16363636363636364
1204394,0,3,9,16,51,10,0.16393442622950818
1152605,0,3,3,17,55,11,0.16666666666666663
1204561,0,3,5,16,54,11,0.16923076923076924
1204501,0,3,51,6,24,5,0.1724137931034483
1204426,0,3,22,12,43,9,0.17307692307692307
1204389,0,3,6,17,52,11,0.1746031746031746
1204407,0,3,8,15,52,11,0.1746031746031746
1204495,0,3,8,15,52,11,0.1746031746031746
173801,0,3,14,15,47,10,0.17543859649122806
173531,0,3,11,13,51,11,0.1774193548387097
176874,0,3,10,14,51,11,0.1774193548387097
1160610,0,3,13,13,49,11,0.18333333333333332
1204393,0,3,18,14,44,10,0.1851851851851852
1204492,0,3,16,16,44,10,0.1851851851851852
1178970,0,3,14,13,48,11,0.1864406779661017
1204429,0,3,8,14,52,12,0.1875
174371,0,3,40,10,29,7,0.19444444444444448
1204503,0,3,20,15,41,10,0.19607843137254904
1134812,0,3,14,16,45,11,0.19642857142857142
1204555,0,3,15,15,45,11,0.19642857142857142
174057,0,3,16,14,45,11,0.19642857142857142
1204542,0,3,3,17,53,13,0.19696969696969696
1141439,0,3,28,13,36,9,0.2
1160508,0,3,25,11,40,10,0.2
1204535,0,3,23,13,40,10,0.2
1204559,0,3,40,11,28,7,0.2
181055,0,3,12,15,47,12,0.2033898305084746
1204480,0,3,22,10,43,11,0.2037037037037037
1132504,0,3,21,12,42,11,0.20754716981132076
1160556,0,3,19,14,42,11,0.20754716981132076
1171617,0,3,21,12,42,11,0.20754716981132076
1178889,0,3,22,11,42,11,0.20754716981132076
174156,0,3,25,13,38,10,0.20833333333333337
1204509,0,3,21,13,41,11,0.21153846153846154
1141470,0,3,28,11,37,10,0.2127659574468085
1160511,0,3,26,13,37,10,0.2127659574468085
174848,0,3,33,11,33,9,0.21428571428571427
1204370,0,3,25,10,40,11,0.21568627450980393
174398,0,3,35,10,32,9,0.21951219512195125
1141335,0,3,22,14,39,11,0.22
1178925,0,3,32,9,35,10,0.2222222222222222
174784,0,3,35,6,35,10,0.2222222222222222
173943,0,3,22,15,38,11,0.22448979591836735
174160,0,3,29,9,37,11,0.22916666666666663
1133439,0,3,36,11,30,9,0.23076923076923075
174159,0,3,54,6,20,6,0.23076923076923075
174571,0,3,20,14,40,12,0.23076923076923075
174161,0,3,26,13,36,11,0.23404255319148937
1204453,0,3,29,11,35,11,0.2391304347826087
174283,0,3,28,8,38,12,0.24
1204541,0,3,16,12,44,14,0.24137931034482757
1141464,0,3,29,12,34,11,0.24444444444444444
1178927,0,3,26,11,37,12,0.24489795918367346
1209189,0,3,14,7,37,12,0.24489795918367346
1171619,0,3,34,8,33,11,0.25
174419,0,3,56,6,18,6,0.25
1160518,0,3,8,15,47,16,0.25396825396825395
1141398,0,3,34,9,32,11,0.2558139534883721
1204467,0,3,36,7,32,11,0.2558139534883721
174376,0,3,33,10,32,11,0.2558139534883721
169871,0,3,17,15,40,14,0.25925925925925924
173586,0,3,18,14,40,14,0.25925925925925924
1178874,0,3,26,10,37,13,0.26
1141508,0,3,7,14,48,17,0.26153846153846155
1204489,0,3,11,14,45,16,0.26229508196721313
1191923,0,3,18,15,39,14,0.2641509433962264
1160598,0,3,30,15,30,11,0.2682926829268293
173701,0,3,48,2,26,10,0.2777777777777778
174299,0,3,35,8,31,12,0.27906976744186046
1159237,0,3,71,1,10,4,0.2857142857142857
173604,0,3,34,10,30,12,0.2857142857142857
174467,0,3,39,12,25,10,0.2857142857142857
1157130,0,3,36,12,27,11,0.2894736842105263
1141411,0,3,42,10,24,10,0.29411764705882354
168720,0,3,9,16,43,18,0.29508196721311475
1178987,0,3,40,9,26,11,0.2972972972972973
1178951,0,3,41,6,27,12,0.3076923076923077
1206231,0,3,5,16,45,20,0.3076923076923077
1160575,0,3,31,10,31,14,0.3111111111111111
1204360,0,3,2,16,46,22,0.32352941176470584
1160535,0,3,32,11,29,14,0.32558139534883723
1133968,0,3,45,8,22,11,0.33333333333333326
1178842,0,3,21,14,34,17,0.33333333333333326
173433,0,3,49,8,19,10,0.3448275862068966
174158,0,3,63,2,13,8,0.38095238095238093
1204534,0,3,40,15,19,12,0.3870967741935484
173486,0,3,27,9,29,21,0.42
1160666,0,3,45,11,17,13,0.43333333333333335
1204405,0,3,15,10,34,27,0.4426229508196721
1177282,0,3,36,10,22,18,0.45
173460,0,3,35,11,22,18,0.45
1204488,0,3,1,17,37,31,0.45588235294117646
1204553,0,3,17,12,31,26,0.45614035087719296
1204571,0,3,30,10,25,21,0.45652173913043476
1204435,0,3,26,12,26,22,0.45833333333333326
1204468,0,3,21,13,28,24,0.4615384615384615
1204543,0,3,10,15,32,29,0.47540983606557374
1204499,0,3,5,16,34,31,0.47692307692307695
172442,0,3,27,9,26,24,0.48
1178835,0,3,8,16,31,31,0.5
1204530,0,3,10,14,31,31,0.5
1204383,0,3,25,11,24,26,0.52
1204403,0,3,24,13,23,26,0.5306122448979592
1178953,0,3,19,12,25,30,0.5454545454545454
1204575,0,3,34,10,19,23,0.5476190476190477
1178832,0,3,41,9,16,20,0.5555555555555556
1204515,0,3,8,15,28,35,0.5555555555555556
1204397,0,3,18,13,24,31,0.5636363636363636
1178939,0,3,50,6,13,17,0.5666666666666667
1204385,0,3,35,13,16,22,0.5789473684210527
1204525,0,3,6,14,26,40,0.6060606060606061
1178931,0,3,30,10,17,29,0.6304347826086957
1204552,0,3,2,16,25,43,0.6323529411764706
1160653,0,3,36,9,14,27,0.6585365853658537
1160589,0,3,74,0,4,8,0.6666666666666665
174200,0,3,14,8,16,32,0.6666666666666665
1178882,0,3,68,2,5,11,0.6875
1204371,0,3,15,12,18,41,0.6949152542372882
1141518,0,3,50,6,9,21,0.7
1160655,0,3,21,15,15,35,0.7
1204430,0,3,20,15,15,36,0.7058823529411765
1178916,0,3,27,10,14,35,0.7142857142857143
1204391,0,3,51,7,8,20,0.7142857142857143
1204353,0,3,49,6,8,23,0.7419354838709676
174043,0,3,62,3,5,16,0.7619047619047619
174585,0,3,15,14,13,44,0.7719298245614035
1204487,0,3,18,14,12,42,0.7777777777777779
1160552,0,3,37,8,9,32,0.7804878048780488
1204494,0,3,5,17,14,50,0.78125
1204466,0,3,30,10,10,36,0.782608695652174
1204505,0,3,12,17,12,45,0.7894736842105263
174273,0,3,41,7,8,30,0.7894736842105263
1204500,0,3,26,12,10,38,0.7916666666666665
1160674,0,3,49,3,7,27,0.7941176470588235
1178959,0,3,39,11,7,29,0.8055555555555556
1178896,0,3,51,9,5,21,0.8076923076923077
1204537,0,3,15,13,11,47,0.8103448275862069
1204366,0,3,9,13,12,52,0.8125
1204508,0,3,29,9,9,39,0.8125
1204573,0,3,9,13,12,52,0.8125
1160669,0,3,40,8,7,31,0.8157894736842105
1197438,0,3,3,17,12,54,0.8181818181818182
1150418,0,3,19,11,10,46,0.8214285714285714
1141417,0,3,44,8,6,28,0.8235294117647058
1141531,0,3,16,13,10,47,0.8245614035087719
1178863,0,3,14,14,10,48,0.8275862068965517
1204418,0,3,7,15,11,53,0.828125
1141401,0,3,21,0,1,5,0.8333333333333335
1160512,0,3,50,6,5,25,0.8333333333333335
1178946,0,3,80,0,1,5,0.8333333333333335
1204433,0,3,21,10,9,46,0.8363636363636363
1141555,0,3,28,9,8,41,0.8367346938775511
1178884,0,3,30,12,7,37,0.8409090909090909
1141421,0,3,50,4,5,27,0.84375
1143084,0,3,13,15,9,49,0.8448275862068965
1205476,0,3,5,16,10,55,0.8461538461538461
1178858,0,3,4,16,10,56,0.8484848484848484
173788,0,3,50,3,5,28,0.8484848484848484
174262,0,3,46,7,5,28,0.8484848484848484
1141458,0,3,62,4,3,17,0.85
1204476,0,3,16,16,8,46,0.8518518518518519
1133810,0,3,10,15,9,52,0.8524590163934426
1160651,0,3,16,14,8,48,0.8571428571428571
173696,0,3,17,13,8,48,0.8571428571428571
1198197,0,3,6,16,9,55,0.859375
1204373,0,3,5,17,9,55,0.859375
190201,0,3,16,13,8,49,0.8596491228070176
192699,0,3,34,9,6,37,0.8604651162790699
1204436,0,3,48,9,4,25,0.8620689655172413
1204438,0,3,11,17,8,50,0.8620689655172413
1204437,0,3,24,11,7,44,0.8627450980392157
173441,0,3,43,6,5,32,0.8648648648648648
1204463,0,3,23,11,7,45,0.8653846153846154
1194260,0,3,4,15,9,58,0.8656716417910446
1166402,0,3,34,14,5,33,0.8684210526315791
1204359,0,3,9,16,8,53,0.8688524590163934
1178989,0,3,39,8,5,34,0.8717948717948718
1204375,0,3,34,13,5,34,0.8717948717948718
1204549,0,3,15,16,7,48,0.8727272727272727
173772,0,3,16,12,7,51,0.8793103448275862
1205550,0,3,4,15,8,59,0.8805970149253731
1178969,0,3,41,10,4,31,0.8857142857142857
1204377,0,3,22,11,6,47,0.8867924528301887
1204478,0,3,44,6,4,32,0.8888888888888888
1204550,0,3,26,15,5,40,0.8888888888888888
1204432,0,3,8,14,7,57,0.890625
1204554,0,3,6,16,7,57,0.890625
1204567,0,3,6,16,7,57,0.890625
1160541,0,3,43,6,4,33,0.8918918918918919
1204496,0,3,4,17,7,58,0.8923076923076924
1178948,0,3,46,12,3,25,0.8928571428571429
1152610,0,3,4,16,7,59,0.8939393939393939
1204364,0,3,6,14,7,59,0.8939393939393939
1160667,0,3,50,7,3,26,0.896551724137931
1178920,0,3,27,10,5,44,0.8979591836734694
1204408,0,3,15,12,6,53,0.8983050847457628
1178881,0,3,33,13,4,36,0.9
1204434,0,3,12,14,6,54,0.9
1204465,0,3,11,15,6,54,0.9
1178839,0,3,16,9,6,55,0.901639344262295
1178929,0,3,11,14,6,55,0.901639344262295
1143632,0,3,45,10,3,28,0.9032258064516128
1204440,0,3,8,16,6,56,0.9032258064516128
1141553,0,3,22,12,5,47,0.9038461538461539
1154178,0,3,23,11,5,47,0.9038461538461539
1178994,0,3,19,15,5,47,0.9038461538461539
1161550,0,3,34,10,4,38,0.9047619047619048
1204448,0,3,9,14,6,57,0.9047619047619048
1160599,0,3,31,12,4,39,0.9069767441860465
1178843,0,3,34,9,4,39,0.9069767441860465
1195866,0,3,18,14,5,49,0.9074074074074074
1137070,0,3,45,8,3,30,0.9090909090909091
1160591,0,3,73,2,1,10,0.9090909090909091
1178937,0,3,29,13,4,40,0.9090909090909091
1204451,0,3,4,16,6,60,0.9090909090909091
1204422,0,3,3,16,6,61,0.9104477611940298
1204519,0,3,2,17,6,61,0.9104477611940298
1160635,0,3,17,13,5,51,0.9107142857142857
174090,0,3,33,8,4,41,0.9111111111111111
1204540,0,3,2,16,6,62,0.9117647058823529
1141523,0,3,14,15,5,52,0.9122807017543859
1178945,0,3,27,13,4,42,0.9130434782608695
1204379,0,3,28,12,4,42,0.9130434782608695
1204392,0,3,31,9,4,42,0.9130434782608695
1160665,0,3,45,6,3,32,0.9142857142857143
1204511,0,3,43,8,3,32,0.9142857142857143
1178833,0,3,31,8,4,43,0.9148936170212765
1160601,0,3,14,13,5,54,0.9152542372881356
1204456,0,3,12,15,5,54,0.9152542372881356
1164360,0,3,12,14,5,55,0.9166666666666665
1178954,0,3,26,12,4,44,0.9166666666666665
1204475,0,3,11,15,5,55,0.9166666666666665
1204506,0,3,53,9,2,22,0.9166666666666665
167138,0,3,57,5,2,22,0.9166666666666665
1178895,0,3,29,7,4,46,0.92
1204522,0,3,8,15,5,58,0.9206349206349206
1204491,0,3,7,14,5,60,0.923076923076923
1204539,0,3,36,11,3,36,0.923076923076923
1204439,0,3,6,14,5,61,0.9242424242424242
174459,0,3,5,15,5,61,0.9242424242424242
1204427,0,3,21,12,4,49,0.9245283018867925
1204563,0,3,25,8,4,49,0.9245283018867925
1151208,0,3,36,10,3,37,0.925
1160639,0,3,37,9,3,37,0.925
1204410,0,3,39,7,3,37,0.925
1204363,0,3,3,16,5,62,0.9253731343283582
1204414,0,3,5,14,5,62,0.9253731343283582
1160531,0,3,54,5,2,25,0.9259259259259259
1135054,0,3,4,14,5,63,0.9264705882352942
1204356,0,3,1,17,5,63,0.9264705882352942
1141427,0,3,16,15,4,51,0.9272727272727272
1204450,0,3,16,15,4,51,0.9272727272727272
174044,0,3,17,13,4,52,0.9285714285714286
1178921,0,3,32,11,3,40,0.9302325581395349
1178952,0,3,15,13,4,54,0.9310344827586207
1204469,0,3,14,13,4,55,0.9322033898305083
1178854,0,3,68,3,1,14,0.9333333333333332
1178975,0,3,29,12,3,42,0.9333333333333332
174356,0,3,29,12,3,42,0.9333333333333332
1204372,0,3,8,17,4,57,0.9344262295081969
1178997,0,3,27,13,3,43,0.9347826086956522
1204574,0,3,27,13,3,43,0.9347826086956522
1121948,0,3,8,16,4,58,0.9354838709677419
1160976,0,3,8,16,4,58,0.9354838709677419
198057,0,3,11,13,4,58,0.9354838709677419
1141434,0,3,27,12,3,44,0.9361702127659575
1204485,0,3,7,16,4,59,0.9365079365079364
1178966,0,3,28,10,3,45,0.9375
1204354,0,3,8,14,4,60,0.9375
1198783,0,3,6,15,4,61,0.9384615384615383
1141450,0,3,28,9,3,46,0.9387755102040817
1146307,0,3,25,12,3,46,0.9387755102040817
1204425,0,3,26,11,3,46,0.9387755102040817
174052,0,3,20,17,3,46,0.9387755102040817
1141552,0,3,23,3,2,31,0.9393939393939393
1178993,0,3,6,14,4,62,0.9393939393939393
1160553,0,3,27,9,3,47,0.94
1204538,0,3,25,11,3,47,0.94
174079,0,3,24,12,3,47,0.94
1160587,0,3,4,15,4,63,0.9402985074626866
1115746,0,3,5,13,4,64,0.9411764705882352
1178831,0,3,24,11,3,48,0.9411764705882352
1204423,0,3,25,10,3,48,0.9411764705882352
174366,0,3,67,2,1,16,0.9411764705882352
1141408,0,3,25,9,3,49,0.9423076923076923
1141459,0,3,18,16,3,49,0.9423076923076923
1162332,0,3,20,14,3,49,0.9423076923076923
1204517,0,3,19,15,3,49,0.9423076923076923
174574,0,3,11,7,3,49,0.9423076923076923
174383,0,3,42,9,2,33,0.9428571428571427
192776,0,3,25,8,3,50,0.9433962264150944
1178992,0,3,18,14,3,51,0.9444444444444444
1204556,0,3,20,12,3,51,0.9444444444444444
1108338,0,3,17,14,3,52,0.9454545454545454
1204390,0,3,14,17,3,52,0.9454545454545454
1204406,0,3,16,15,3,52,0.9454545454545454
175431,0,3,45,4,2,35,0.9459459459459459
193083,0,3,17,13,3,53,0.9464285714285714
1178909,0,3,18,11,3,54,0.9473684210526315
1204551,0,3,16,13,3,54,0.9473684210526315
1204576,0,3,17,12,3,54,0.9473684210526315
174655,0,3,38,9,2,37,0.9487179487179486
174749,0,3,36,11,2,37,0.9487179487179486
1178933,0,3,12,15,3,56,0.9491525423728814
1204524,0,3,10,17,3,56,0.9491525423728814
1160673,0,3,11,15,3,57,0.95
1178861,0,3,10,16,3,57,0.95
1204431,0,3,9,17,3,57,0.95
1204459,0,3,9,17,3,57,0.95
1160545,0,3,11,13,3,59,0.9516129032258065
1178985,0,3,8,16,3,59,0.9516129032258065
1204355,0,3,12,12,3,59,0.9516129032258065
190842,0,3,9,15,3,59,0.9516129032258065
1160527,0,3,56,9,1,20,0.9523809523809522
1160558,0,3,31,13,2,40,0.9523809523809522
1178912,0,3,34,10,2,40,0.9523809523809522
1204566,0,3,9,13,3,61,0.953125
1141516,0,3,34,9,2,41,0.9534883720930233
1178879,0,3,32,11,2,41,0.9534883720930233
173466,0,3,7,14,3,62,0.9538461538461539
1160534,0,3,4,16,3,63,0.9545454545454546
1204362,0,3,7,13,3,63,0.9545454545454546
1160600,0,3,28,13,2,43,0.9555555555555556
1204560,0,3,31,10,2,43,0.9555555555555556
1160640,0,3,28,12,2,44,0.9565217391304348
174554,0,3,31,9,2,44,0.9565217391304348
1178886,0,3,28,11,2,45,0.9574468085106383
1204472,0,3,27,12,2,45,0.9574468085106383
1178860,0,3,26,12,2,46,0.9583333333333335
1178962,0,3,28,10,2,46,0.9583333333333335
1204557,0,3,27,11,2,46,0.9583333333333335
174646,0,3,58,4,1,23,0.9583333333333335
1160632,0,3,25,12,2,47,0.9591836734693877
1160510,0,3,57,4,1,24,0.96
1204400,0,3,24,12,2,48,0.96
1204482,0,3,21,15,2,48,0.96
174212,0,3,18,6,1,24,0.96
1141405,0,3,20,15,2,49,0.9607843137254902
1204536,0,3,20,15,2,49,0.9607843137254902
192102,0,3,21,13,2,50,0.9615384615384616
1141391,0,3,20,13,2,51,0.9622641509433962
1178977,0,3,22,11,2,51,0.9622641509433962
1178981,0,3,21,12,2,51,0.9622641509433962
1204358,0,3,19,14,2,51,0.9622641509433962
1204481,0,3,20,12,2,52,0.9629629629629629
1204529,0,3,16,16,2,52,0.9629629629629629
166828,0,3,50,9,1,26,0.9629629629629629
1204380,0,3,18,13,2,53,0.9636363636363636
1178961,0,3,16,14,2,54,0.9642857142857143
1204361,0,3,18,12,2,54,0.9642857142857143
1204526,0,3,14,15,2,55,0.9649122807017544
1122974,0,3,19,9,2,56,0.9655172413793103
1204441,0,3,15,13,2,56,0.9655172413793103
1204498,0,3,15,13,2,56,0.9655172413793103
1204572,0,3,13,15,2,56,0.9655172413793103
166179,0,3,11,17,2,56,0.9655172413793103
174305,0,3,49,8,1,28,0.9655172413793103
1171623,0,3,11,16,2,57,0.9661016949152542
1204510,0,3,10,17,2,57,0.9661016949152542
174352,0,3,12,15,2,57,0.9661016949152542
1141428,0,3,52,4,1,29,0.9666666666666667
1160619,0,3,12,14,2,58,0.9666666666666667
1204547,0,3,9,17,2,58,0.9666666666666667
1116379,0,3,13,12,2,59,0.9672131147540983
1204404,0,3,8,17,2,59,0.9672131147540983
1204461,0,3,8,17,2,59,0.9672131147540983
1146788,0,3,45,10,1,30,0.967741935483871
1204457,0,3,11,13,2,60,0.967741935483871
